data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
11803,What is the yellow pole in the left corner?,"What is the yellow pole in the left corner?
A. utility pole
B. goal post
C. foul pole
D. flag pole

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,foul pole,C,A,1,9,98.16,,77.17,,9,0,77.78,66.67,55.56,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
11813,What general type of plane is on display in front of the building?,"What general type of plane is on display in front of the building?
A. fighter
B. passenger
C. bomber
D. cargo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,passenger,B,C,1,13,99,,30.98,,13,23.08,76.92,61.54,53.85,7.69,0,0,0,0,0,0,7.69,7.69,7.69,0,30.77,7.69,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
2319,What does the child hold in her hands?,"What does the child hold in her hands?
A. phone
B. jewel box
C. tv remote
D. wii remote

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,wii remote,D,D,1,8,62.1,99,1,,8,0,100,75,62.5,25,12.5,0,0,0,12.5,0,12.5,25,12.5,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
4842,This man most closely resembles who?,"This man most closely resembles who?
A. moby
B. chris rock
C. jimmy smits
D. sanjay gupta

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,moby,A,C,1,6,1,99,39.59,,6,33.33,83.33,66.67,66.67,33.33,16.67,0,0,0,0,0,16.67,33.33,0,0,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,33.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
7888,Why are the people on the bench sitting so close?,"Why are the people on the bench sitting so close?
A. for warmth
B. cuddling
C. tired
D. no room

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,cuddling,B,B,1,10,69.05,89.5,63.35,,10,10,90,80,60,0,0,0,0,0,0,0,0,20,20,0,10,10,20,10,0,20,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
9785,What is the bus doing?,"What is the bus doing?
A. going
B. backing up
C. yielding
D. being parked

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,yielding,C,A,1,5,3.8,,,,5,0,80,80,80,20,0,0,0,0,0,0,20,20,20,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
9960,What is the type of garment that the woman in blue is wearing?,"What is the type of garment that the woman in blue is wearing?
A. raincoat
B. chut thai
C. kimono
D. sari

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,sari,D,D,1,13,89.52,81.78,2.93,,13,15.38,84.62,76.92,61.54,15.38,0,0,0,0,0,0,15.38,23.08,15.38,0,15.38,15.38,0,0,0,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
17001,What is the number of zebras moving from left to right in the middle of the savannah field?,"What is the number of zebras moving from left to right in the middle of the savannah field?
A. two
B. three
C. four
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,four,C,B,1,18,99,,77.17,,18,5.56,83.33,72.22,55.56,5.56,0,0,0,0,0,0,5.56,16.67,16.67,0,27.78,5.56,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,22.22,0,5.56,16.67,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0
3493,What is flying through the air?,"What is flying through the air?
A. stuffed animal
B. livestock
C. bear
D. chicken

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,stuffed animal,A,A,1,6,89.52,,39.59,,6,16.67,83.33,83.33,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,16.67,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
6774,What age group normally eats this food?,"What age group normally eats this food?
A. young adults
B. teenagers
C. kids
D. seniors

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,kids,C,A,1,7,2.35,97.11,1,,7,14.29,100,57.14,42.86,28.57,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
531,What will the dog want to do with the frisbee seen here?,"What will the dog want to do with the frisbee seen here?
A. what frisbee
B. avoid it
C. catch it
D. nothing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,catch it,C,C,1,12,89.52,,1,,12,8.33,91.67,83.33,66.67,8.33,0,0,0,0,0,0,8.33,16.67,16.67,0,16.67,16.67,8.33,0,0,33.33,0,0,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,16.67,0,0,8.33,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
3197,What does this lady wish for weather wise?,"What does this lady wish for weather wise?
A. hot sun
B. clear skies
C. rain
D. snow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,snow,D,B,1,8,26.1,94.84,1,99,8,12.5,87.5,75,50,25,0,0,0,0,0,0,25,12.5,0,0,12.5,12.5,0,0,0,25,12.5,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
8957,What type of area is this?,"What type of area is this?
A. commercial
B. rural
C. country
D. residential

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,commercial,A,A,1,6,10.19,,39.59,,6,0,83.33,66.67,66.67,33.33,0,0,0,0,0,0,33.33,16.67,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
3530,What vehicle is near the ladder?,"What vehicle is near the ladder?
A. tank
B. car
C. boat
D. submarine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,car,B,B,1,6,89.52,,39.59,,6,16.67,66.67,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,16.67,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
9692,What is this skateboarding feature?,"What is this skateboarding feature?
A. funbox
B. bowl
C. rail
D. half-pipe

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,half-pipe,D,D,1,5,1,,,,5,40,80,60,60,40,0,0,0,0,0,0,40,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
8022,Why is the man raising the object to his mouth?,"Why is the man raising the object to his mouth?
A. to lick
B. to drink
C. to kiss
D. to eat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,to eat,D,D,1,10,89.52,99,1,,10,10,80,60,60,10,10,0,0,0,10,0,0,30,20,0,10,10,10,0,0,10,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
4103,What would happen if you connected a microphone to the box turned it on and put it near the box?,"What would happen if you connected a microphone to the box turned it on and put it near the box?
A. short circuit
B. explosion
C. loud noise
D. nothing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,loud noise,C,C,1,20,80.96,69.2,63.35,,20,10,85,80,65,20,5,0,0,5,0,0,15,15,15,0,15,5,0,10,0,20,5,0,0,0,0,0,10,0,10,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0
7528,What is the woman doing to her teeth while looking in the bathroom mirror?,"What is the woman doing to her teeth while looking in the bathroom mirror?
A. brushing
B. washing
C. flossing
D. picking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,brushing,A,A,1,14,76.24,97.11,2.36,,14,14.29,85.71,71.43,64.29,14.29,7.14,0,0,0,7.14,0,7.14,21.43,14.29,0,14.29,14.29,0,7.14,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
3460,What is the boy wearing on his head?,"What is the boy wearing on his head?
A. helmet
B. fedora
C. beanie
D. baseball cap

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,beanie,C,C,1,8,62.1,99,1,,8,12.5,100,75,62.5,25,12.5,0,0,0,12.5,0,12.5,25,12.5,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
16186,What is this kitty pointing to with his nose?,"What is this kitty pointing to with his nose?
A. plant
B. desk
C. wall
D. portrait

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,plant,A,A,1,9,33.38,92.24,1,,9,11.11,77.78,66.67,66.67,33.33,11.11,0,0,0,11.11,0,22.22,22.22,0,0,22.22,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
8139,Why is she holding the bat in front of her?,"Why is she holding the bat in front of her?
A. hit catcher
B. exercising
C. is angry
D. hit ball

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,hit ball,D,D,1,10,69.05,99,1,,10,10,80,70,70,20,20,0,0,0,20,0,0,20,10,0,20,10,10,0,0,10,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
2881,How are the people feeling?,"How are the people feeling?
A. sad
B. bored
C. excited
D. angry

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,excited,C,C,1,5,39.7,99,99,,5,20,100,60,60,0,0,0,0,0,0,0,0,20,20,0,0,20,20,0,0,20,0,0,0,0,0,0,40,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
16013,What color is the toothbrush in the mouth of the woman in the center?,"What color is the toothbrush in the mouth of the woman in the center?
A. purple
B. turquoise
C. red
D. pink

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,turquoise,B,B,1,14,99,79.51,72.58,,14,7.14,100,64.29,64.29,7.14,0,0,0,0,0,0,7.14,28.57,28.57,0,21.43,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,21.43,7.14,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
13877,What type of tree is most likely in the house?,"What type of tree is most likely in the house?
A. maple
B. thanksgiving
C. christmas
D. halloween

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,christmas,C,B,1,10,97.77,,7.03,,10,0,80,70,60,10,0,0,0,0,0,0,10,20,10,0,20,10,0,0,0,10,20,10,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
14024,What does the sign behind the stop sign tell drivers they are unable to do?,"What does the sign behind the stop sign tell drivers they are unable to do?
A. enter
B. turn left
C. turn right
D. exit

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,enter,A,C,1,15,77.34,77.41,19.26,,15,6.67,80,73.33,60,13.33,6.67,0,0,0,0,6.67,6.67,13.33,13.33,0,13.33,20,0,0,0,26.67,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,6.67,0,13.33,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
14882,What kind of food is this?,"What kind of food is this?
A. unhealthy
B. mexican
C. chinese
D. healthy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,healthy,D,D,1,6,49.68,1,39.58,,6,0,100,83.33,83.33,33.33,0,0,0,0,0,0,33.33,16.67,0,0,33.33,16.67,0,0,0,16.67,0,0,0,0,0,0,50,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
2921,What area of the body does the bidet clean?,"What area of the body does the bidet clean?
A. arms
B. face
C. genitals
D. mouth

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,genitals,C,C,1,9,98.16,,10.18,99,9,0,88.89,66.67,55.56,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
12620,Why is the girl holding an open umbrella?,"Why is the girl holding an open umbrella?
A. for photo
B. to dance
C. staying dry
D. fashion

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,staying dry,C,C,1,8,89.52,94.84,15.38,,8,25,75,62.5,50,0,0,0,0,0,0,0,0,25,25,0,0,12.5,12.5,0,0,25,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
53,Why are the people lined up outside the silver vehicle?,"Why are the people lined up outside the silver vehicle?
A. getting ride
B. getting in
C. buying food
D. driving it

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,buying food,C,C,1,10,99,89.5,98.38,,10,20,80,60,60,0,0,0,0,0,0,0,0,20,20,0,20,10,10,0,0,10,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
9694,What is on the food?,"What is on the food?
A. bacon
B. salsa
C. potato chips
D. candles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,candles,D,D,1,5,89.52,,,,5,0,100,80,80,20,0,0,0,0,0,0,20,20,20,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
12141,What is the same color as the arrows on the floor?,"What is the same color as the arrows on the floor?
A. ketchup
B. lime
C. orange
D. mustard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,mustard,D,C,1,11,99,5.27,50.45,,11,0,90.91,72.73,63.64,9.09,0,0,0,0,0,0,9.09,27.27,27.27,0,18.18,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
6461,What is the activity the man is engaging in?,"What is the activity the man is engaging in?
A. singing
B. video game
C. playing magic
D. working out

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,video game,B,B,1,9,89.52,92.24,10.18,,9,22.22,77.78,66.67,66.67,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,22.22,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
4303,What is the word closest to the left?,"What is the word closest to the left?
A. three
B. city
C. blue
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,city,B,B,1,8,98.55,,89.39,,8,12.5,100,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
10813,These people most likely speak with what accent?,"These people most likely speak with what accent?
A. new yorker
B. valley girl
C. southern
D. midwestern

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,new yorker,A,A,1,8,62.1,94.84,,,8,0,87.5,75,50,25,0,0,0,0,0,0,25,25,0,0,12.5,0,0,0,0,12.5,25,12.5,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
329,What material are the bottles made of?,"What material are the bottles made of?
A. sheetrock
B. styrofoam
C. glass
D. plastic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,plastic,D,C,1,7,89.52,,,,7,28.57,71.43,71.43,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
222,What animals are looking back at the cows?,"What animals are looking back at the cows?
A. horse
B. dog
C. giraffe
D. cat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,dog,B,B,1,8,89.52,,15.38,,8,25,75,62.5,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
2807,What does the object do to molecules to warm up food?,"What does the object do to molecules to warm up food?
A. split aaprt
B. vibrate
C. charge electrically
D. freeze

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,vibrate,B,C,1,11,97.37,,5.07,,11,9.09,81.82,72.73,63.64,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,27.27,18.18,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,0,0,9.09,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
